id,name,message_follower_ids,priority
2370,User_48,"[1434, 1489]",Low
2371,User_6,"[1964, 1396, 1820, 1503, 1760]",Low
2372,User_40,[1824],Low
2373,User_86,"[1463, 1795]",Low
2374,User_100,"[1644, 1738, 1422, 1558, 1694]",Medium
2375,User_92,"[1962, 1890, 1007]",High
2376,User_81,"[1988, 1176, 1592, 1924, 1671]",High
2377,User_82,"[1429, 1791, 1809, 1441, 1912]",Medium
2378,User_64,"[1976, 1921]",Low
2379,User_48,"[1266, 1540, 1374, 1144]",Low
2380,User_37,"[1432, 1555]",High
2381,User_14,"[1210, 1136, 1560, 1006, 1571]",High
2382,User_44,[1387],Medium
2383,User_7,,High
2384,User_80,,High
2385,User_5,"[1519, 1972, 1560, 1278, 1072]",Medium
2386,User_13,"[1631, 1820, 1262]",Low
2387,User_26,"[1779, 1585]",Medium
2388,User_8,"[1013, 1166]",Medium
2389,User_81,"[1052, 1428, 1064, 1779]",Low
2390,User_61,[1616],Low
2391,User_29,"[1602, 1740]",High
2392,User_16,"[1000, 1703, 1906, 1370, 1402]",Medium
2393,User_12,"[1284, 1900]",Medium
2394,User_24,,High
2395,User_5,"[1759, 1749, 1717, 1403]",Low
2396,User_88,"[1207, 1294, 1000]",High
2397,User_82,"[1249, 1231]",Low
2398,User_100,,Medium
2399,User_46,[1536],Low
2400,User_92,"[1783, 1695, 1889]",Medium
2401,User_24,,Medium
2402,User_6,"[1714, 1840, 1642, 1781]",Low
2403,User_69,"[1264, 1576, 1914, 1494]",Medium
2404,User_90,"[1269, 1222, 1705, 1988, 1573]",High
2405,User_13,"[1461, 1312, 1369, 1256]",Medium
2406,User_1,[1577],High
2407,User_37,,Low
2408,User_98,"[1662, 1257, 1701, 1089, 1145]",Medium
2409,User_37,[1015],Low
2410,User_79,"[1515, 1594, 1659]",Medium
2411,User_89,[1995],Low
2412,User_54,,Medium
2413,User_82,,Medium
2414,User_90,"[1884, 1792, 1341]",Medium
2415,User_84,"[1917, 1360, 1245]",High
2416,User_43,"[1814, 1037]",Low
2417,User_55,"[1615, 1075, 1216, 1797]",Low
2418,User_81,"[1505, 1097, 1289]",Low
2419,User_33,"[1105, 1782, 1259]",High
2420,User_97,,Medium
2421,User_57,"[1318, 1283, 1252, 1801]",Medium
2422,User_56,"[1975, 1244, 1406, 1993]",Medium
2423,User_38,[1542],Medium
2424,User_68,"[1586, 1762, 1872]",High
2425,User_34,"[1665, 1729, 1125, 1752, 1010]",Low
2426,User_46,[1342],High
2427,User_1,"[1737, 1696, 1366, 1605]",Medium
2428,User_51,"[1476, 1488, 1122, 1603, 1274]",Low
2429,User_6,,Medium
2430,User_79,,Medium
2431,User_25,"[1932, 1440]",Low
2432,User_99,"[1771, 1981, 1541, 1915]",High
2433,User_43,"[1754, 1388, 1946, 1483, 1596]",High
2434,User_38,"[1464, 1332]",Medium
2435,User_82,"[1035, 1758, 1801]",High
2436,User_84,[1814],Low
2437,User_45,,High
2438,User_73,"[1498, 1961]",High
2439,User_60,,Medium
2440,User_7,[1747],Medium
2441,User_8,"[1381, 1666, 1531]",High
2442,User_50,[1107],Medium
2443,User_62,,Low
2444,User_30,"[1958, 1274, 1248, 1910, 1289]",Low
2445,User_49,"[1813, 1180, 1466, 1392]",Low
2446,User_54,"[1381, 1059, 1690, 1498, 1318]",Low
2447,User_53,"[1825, 1830, 1169]",Medium
2448,User_99,"[1880, 1696, 1570, 1920, 1931]",Low
2449,User_54,"[1311, 1564, 1750, 1992]",High
2450,User_39,"[1905, 1238]",Medium
2451,User_36,"[1151, 1206, 1563]",High
2452,User_21,"[1524, 1452, 1398, 1273, 1085]",Low
2453,User_79,"[1915, 1746]",Medium
2454,User_97,"[1105, 1723, 1555, 1510, 1544]",Medium
2455,User_21,"[1825, 1820]",High
2456,User_5,[1537],Low
2457,User_9,"[1779, 1586, 1849]",Medium
2458,User_34,"[1654, 1264]",High
2459,User_37,"[1281, 1954, 1956, 1395, 1457]",Low
2460,User_83,[1182],High
2461,User_20,"[1348, 1114, 1281, 1370]",Medium
2462,User_82,"[1553, 1776, 1022, 1556, 1604]",High
2463,User_94,"[1297, 1430, 1462, 1550, 1179]",High
2464,User_86,,Medium
2465,User_29,"[1480, 1389]",High
2466,User_56,"[1511, 1531, 1162, 1450]",High
2467,User_98,"[1513, 1394, 1236, 1083, 1070]",Medium
2468,User_52,,Medium
2469,User_5,"[1681, 1115, 1083, 1642, 1225]",High
2470,User_95,"[1812, 1813, 1943, 1832]",Low
2471,User_63,[1979],Medium
2472,User_53,"[1681, 1615, 1522, 1169, 1124]",High
2473,User_22,"[1189, 1013, 1768, 1386]",Low
2474,User_35,,High
2475,User_47,"[1515, 1328]",Medium
2476,User_7,,Medium
2477,User_48,"[1017, 1636, 1875]",Medium
2478,User_16,"[1172, 1452, 1518, 1221, 1239]",Low
2479,User_96,"[1180, 1907, 1206, 1661]",Medium
2480,User_40,"[1096, 1990, 1417]",Medium
2481,User_61,"[1707, 1997, 1570, 1470, 1514]",High
2482,User_61,"[1128, 1201, 1079, 1785, 1503]",Medium
2483,User_27,[1148],Medium
2484,User_89,"[1080, 1853, 1779]",Low
2485,User_88,,Low
2486,User_8,"[1697, 1998, 1711, 1254, 1685]",Medium
2487,User_41,"[1614, 1401]",High
2488,User_17,"[1893, 1920, 1417]",Low
2489,User_42,,Low
2490,User_22,"[1186, 1166]",Low
2491,User_57,"[1973, 1251]",High
2492,User_26,,High
2493,User_31,"[1316, 1695, 1275, 1606, 1061]",Low
2494,User_8,"[1685, 1345, 1415]",Low
2495,User_12,"[1958, 1178]",High
2496,User_65,"[1829, 1296]",Low
2497,User_10,,Low
2498,User_63,"[1233, 1912, 1693, 1956, 1866]",High
2499,User_48,"[1211, 1582, 1322]",High
2500,User_20,"[1823, 1765, 1152, 1191]",Low
2501,User_32,"[1660, 1550, 1908, 1055, 1277]",Medium
2502,User_51,"[1323, 1761, 1413, 1529]",Low
2503,User_68,"[1298, 1632, 1812]",High
2504,User_47,"[1877, 1942, 1422, 1178, 1325]",Medium
2505,User_15,"[1870, 1612, 1664]",Medium
2506,User_16,"[1109, 1079, 1738, 1649, 1696]",High
2507,User_96,"[1420, 1067, 1930, 1766, 1484]",High
2508,User_8,"[1944, 1327, 1703, 1184]",Low
2509,User_51,"[1753, 1887, 1023]",High
2510,User_3,[1299],Medium
2511,User_100,[1100],Medium
2512,User_71,"[1240, 1064]",Low
2513,User_55,[1293],Medium
2514,User_4,"[1006, 1808]",Low
2515,User_14,"[1202, 1766, 1556, 1909, 1402]",Low
2516,User_3,"[1758, 1960, 1526, 1555]",High
2517,User_80,"[1925, 1137, 1726, 1719, 1946]",Low
2518,User_42,"[1591, 1327, 1889, 1262]",High
2519,User_68,"[1273, 1021]",Medium
2520,User_29,"[1223, 1231, 1377]",Medium
2521,User_76,"[1770, 1460, 1494]",Medium
2522,User_45,"[1552, 1962, 1438, 1713]",Medium
2523,User_60,,Low
2524,User_29,"[1584, 1506, 1975, 1757]",Low
2525,User_27,[1918],Low
2526,User_20,[1398],Low
2527,User_15,,High
2528,User_31,"[1138, 1277, 1387, 1180]",Low
2529,User_67,"[1887, 1327]",Medium
2530,User_59,[1970],Low
2531,User_41,"[1212, 1362, 1941, 1625, 1607]",Medium
2532,User_35,"[1691, 1250, 1372, 1067, 1217]",Low
2533,User_52,"[1807, 1937]",High
2534,User_37,,High
2535,User_10,"[1002, 1652]",Medium
2536,User_47,"[1586, 1983, 1353, 1792]",Low
2537,User_26,"[1512, 1550]",Low
2538,User_67,"[1684, 1748, 1657, 1228]",High
2539,User_84,,Low
2540,User_61,"[1725, 1536, 1713]",Medium
2541,User_32,"[1240, 1386, 1571]",High
2542,User_43,,Medium
2543,User_20,,Low
2544,User_89,"[1787, 1285, 1162, 1274]",High
2545,User_92,"[1022, 1323, 1921, 1310, 1012]",High
2546,User_70,"[1375, 1848, 1364]",Low
2547,User_34,"[1378, 1971]",Medium
2548,User_8,"[1949, 1992, 1132, 1587]",Low
2549,User_80,,Medium
2550,User_77,"[1393, 1023, 1381, 1928]",Medium
2551,User_14,"[1693, 1621, 1632]",High
2552,User_29,[1148],High
2553,User_100,,Low
2554,User_23,"[1367, 1430, 1789, 1015]",Low
2555,User_64,"[1299, 1601, 1232, 1738, 1729]",High
2556,User_63,,Low
2557,User_40,"[1165, 1836]",Low
2558,User_42,"[1203, 1125, 1716, 1586]",High
2559,User_26,"[1642, 1173, 1913]",Medium
2560,User_82,[1055],High
2561,User_46,"[1645, 1155, 1427]",Medium
2562,User_37,[1550],High
2563,User_39,"[1008, 1900]",High
2564,User_25,"[1479, 1952, 1558, 1148, 1208]",Medium
2565,User_60,"[1087, 1298]",Low
2566,User_70,"[1714, 1079, 1670]",High
2567,User_5,"[1052, 1838]",Medium
2568,User_70,[1488],Medium
2569,User_10,,Medium
2570,User_50,"[1436, 1658]",High
2571,User_88,"[1547, 1767, 1068, 1713, 1250]",High
2572,User_54,"[1486, 1054, 1183, 1798, 1595]",Medium
2573,User_79,[1793],Medium
2574,User_3,"[1954, 1742]",Low
2575,User_21,"[1097, 1785]",Low
2576,User_56,[1477],High
2577,User_20,[1578],Medium
2578,User_100,,Medium
2579,User_51,"[1686, 1096]",High
2580,User_99,"[1239, 1066]",Medium
2581,User_79,[1995],High
2582,User_30,"[1941, 1759, 1438, 1912, 1475]",Low
2583,User_5,[1177],Low
2584,User_23,[1165],Medium
2585,User_24,[1657],High
2586,User_7,[1359],High
2587,User_83,"[1320, 1288, 1126, 1161, 1189]",Low
2588,User_32,[1763],High
2589,User_93,[1370],High
2590,User_44,"[1726, 1072, 1328]",Low
2591,User_89,"[1363, 1176, 1017]",High
2592,User_23,,High
2593,User_39,,Low
2594,User_27,"[1154, 1319, 1574]",Medium
2595,User_23,[1302],High
2596,User_23,[1399],High
2597,User_67,"[1699, 1136, 1858, 1249]",Low
2598,User_89,,Low
2599,User_67,"[1684, 1314, 1350, 1176]",Medium
2600,User_15,"[1329, 1087, 1452, 1519, 1646]",High
2601,User_68,[1513],Low
2602,User_90,"[1327, 1245, 1963, 1212, 1552]",Medium
2603,User_99,,Medium
2604,User_61,"[1371, 1804, 1248, 1207]",Medium
2605,User_20,,Medium
2606,User_32,[1306],High
2607,User_16,,Low
2608,User_6,"[1248, 1843, 1058, 1109, 1306]",High
2609,User_20,"[1307, 1193, 1022]",Low
2610,User_98,"[1175, 1134, 1735, 1716, 1574]",Medium
2611,User_56,"[1416, 1338, 1408, 1492, 1714]",High
2612,User_19,[1093],Low
2613,User_54,"[1236, 1632, 1534, 1364, 1807]",High
2614,User_79,"[1479, 1115, 1477, 1240]",Low
2615,User_23,"[1182, 1470, 1407, 1843, 1954]",High
2616,User_7,"[1935, 1376, 1859, 1885]",Medium
2617,User_76,"[1094, 1425, 1895]",Low
2618,User_75,"[1161, 1754]",Medium
2619,User_26,"[1674, 1393, 1680, 1329]",Low
2620,User_91,,Low
2621,User_42,"[1677, 1475, 1996, 1690, 1645]",Medium
2622,User_3,"[1110, 1771]",Medium
2623,User_6,"[1953, 1906, 1402, 1980]",Medium
2624,User_97,"[1520, 1338, 1331, 1783, 1648]",Low
2625,User_58,,High
2626,User_42,"[1268, 1476, 1812, 1709, 1649]",Low
2627,User_32,[1802],High
2628,User_10,"[1473, 1480, 1970, 1123]",Low
2629,User_95,"[1512, 1010, 1218, 1900, 1384]",Low
2630,User_50,"[1434, 1359]",Medium
2631,User_63,"[1872, 1922, 1458, 1348, 1536]",Low
2632,User_67,,Medium
2633,User_11,"[1554, 1396, 1214, 1800, 1830]",Low
2634,User_100,"[1528, 1789, 1868]",Low
2635,User_32,,Medium
2636,User_2,,High
2637,User_8,"[1608, 1355, 1676, 1854]",High
2638,User_11,"[1781, 1192, 1326, 1672]",High
2639,User_17,,Low
2640,User_3,[1608],Medium
2641,User_71,"[1283, 1937, 1640, 1494]",Low
2642,User_4,"[1529, 1662, 1349, 1331, 1368]",Low
2643,User_1,[1248],High
2644,User_62,"[1590, 1605, 1972, 1026, 1901]",Low
2645,User_77,"[1113, 1891]",Low
2646,User_2,[1893],Low
2647,User_32,,Low
2648,User_32,"[1663, 1606, 1288, 1582]",High
2649,User_53,"[1146, 1264, 1835, 1210, 1265]",Low
2650,User_10,"[1009, 1050]",Low
2651,User_69,,Medium
2652,User_48,[1425],High
2653,User_17,"[1529, 1353]",High
2654,User_25,"[1855, 1092, 1579, 1030, 1264]",Medium
2655,User_63,"[1619, 1915, 1308, 1859]",High
2656,User_16,"[1619, 1479]",Low
2657,User_41,"[1656, 1303]",Low
2658,User_15,"[1060, 1562]",Medium
2659,User_95,,Medium
2660,User_49,"[1001, 1432, 1233, 1798, 1753]",Medium
2661,User_11,"[1813, 1916, 1372]",Medium
2662,User_53,"[1929, 1384, 1301, 1607]",High
2663,User_3,"[1109, 1163, 1164]",Low
2664,User_74,"[1065, 1499, 1529]",Low
2665,User_45,,High
2666,User_32,"[1530, 1980, 1829]",High
2667,User_66,"[1147, 1963, 1828, 1435, 1065]",High
2668,User_58,"[1029, 1967, 1955]",Medium
2669,User_70,"[1362, 1067, 1246, 1104, 1143]",High
2670,User_16,,High
2671,User_5,"[1075, 1101, 1908, 1829, 1808]",Medium
2672,User_43,"[1018, 1772]",Medium
2673,User_9,"[1279, 1120]",High
2674,User_67,[1541],Medium
2675,User_98,[1674],Medium
2676,User_59,[1953],Medium
2677,User_83,,Medium
2678,User_43,"[1454, 1958, 1170, 1194, 1683]",Low
2679,User_57,"[1780, 1801]",Low
2680,User_39,,Low
2681,User_94,[1594],Medium
2682,User_59,"[1446, 1630, 1124, 1146]",High
2683,User_21,"[1263, 1850]",Low
2684,User_13,,High
2685,User_78,,High
2686,User_1,"[1241, 1380, 1237, 1990]",Low
2687,User_64,"[1131, 1970, 1769, 1249]",Medium
2688,User_13,"[1593, 1068, 1672]",Medium
2689,User_69,,High
2690,User_79,"[1501, 1239, 1872, 1321]",Low
2691,User_23,"[1675, 1528, 1543, 1431, 1428]",Medium
2692,User_65,"[1580, 1760, 1063, 1070, 1736]",Medium
2693,User_35,"[1478, 1933, 1519, 1783, 1812]",Medium
2694,User_25,"[1367, 1381, 1175, 1230]",High
2695,User_93,"[1752, 1402]",Low
2696,User_75,"[1905, 1185]",Low
2697,User_97,"[1023, 1969, 1051, 1944]",Medium
2698,User_72,"[1932, 1927]",Low
2699,User_64,"[1855, 1283]",Low
2700,User_16,[1466],Low
2701,User_79,,Low
2702,User_25,"[1775, 1520, 1876]",Medium
2703,User_16,"[1803, 1103, 1634, 1948]",Low
2704,User_69,"[1228, 1478, 1620, 1424, 1696]",Medium
2705,User_34,"[1946, 1028, 1834, 1443, 1760]",Medium
2706,User_3,"[1306, 1914]",Medium
2707,User_41,"[1181, 1570]",Medium
2708,User_14,"[1818, 1927, 1389]",Low
2709,User_87,"[1100, 1229, 1728, 1653, 1425]",Medium
2710,User_5,"[1057, 1873, 1228]",Low
2711,User_87,"[1458, 1074, 1025, 1654, 1558]",High
2712,User_85,[1728],High
2713,User_85,,Medium
2714,User_27,"[1685, 1575, 1625, 1907]",Medium
2715,User_26,"[1628, 1364, 1630, 1095, 1482]",Medium
2716,User_60,"[1411, 1101, 1848, 1742, 1228]",Medium
2717,User_17,"[1145, 1108, 1765]",Low
2718,User_76,,High
2719,User_32,,Medium
2720,User_31,"[1080, 1726, 1541, 1108, 1945]",High
2721,User_1,"[1468, 1437, 1975, 1449]",High
2722,User_49,"[1947, 1464, 1964, 1609, 1232]",High
2723,User_12,"[1119, 1914, 1106, 1276, 1593]",High
2724,User_82,"[1369, 1903]",High
2725,User_79,,High
2726,User_91,"[1954, 1586]",Medium
2727,User_46,"[1108, 1612, 1440]",High
2728,User_55,[1689],Medium
2729,User_22,"[1691, 1927, 1410, 1906]",High
2730,User_54,,Medium
2731,User_78,,Medium
2732,User_100,"[1135, 1230, 1721, 1517, 1926]",Low
2733,User_70,"[1618, 1129, 1084, 1857, 1122]",Medium
2734,User_64,"[1408, 1925]",Medium
2735,User_50,"[1835, 1135]",Medium
2736,User_10,"[1173, 1059, 1013]",Low
2737,User_96,"[1292, 1428]",Low
2738,User_87,"[1720, 1488, 1240, 1629]",Medium
2739,User_38,"[1978, 1626, 1704, 1544, 1133]",High
2740,User_86,[1826],High
2741,User_16,"[1678, 1309]",High
2742,User_38,[1345],Low
2743,User_44,"[1002, 1274, 1553, 1929]",Medium
2744,User_81,"[1065, 1603, 1995, 1000]",Low
2745,User_8,"[1232, 1821, 1668, 1637, 1630]",Low
2746,User_24,"[1955, 1657]",Low
2747,User_5,"[1912, 1506, 1177]",High
2748,User_25,"[1935, 1905, 1487, 1976]",High
2749,User_42,"[1506, 1761, 1003, 1366, 1883]",Low
2750,User_29,[1975],High
2751,User_79,"[1301, 1527, 1338, 1511]",High
2752,User_21,"[1484, 1851, 1368]",Medium
2753,User_100,"[1460, 1760, 1700]",Low
2754,User_19,,Medium
2755,User_33,"[1193, 1272, 1735]",Medium
2756,User_55,"[1178, 1890]",High
2757,User_81,"[1343, 1028, 1080, 1211]",High
2758,User_29,"[1833, 1765, 1628, 1404]",Low
2759,User_76,[1543],High
2760,User_77,"[1421, 1711, 1096, 1133, 1924]",High
2761,User_67,"[1635, 1321]",Medium
2762,User_70,"[1326, 1190, 1141, 1224]",Low
2763,User_32,"[1330, 1350, 1759, 1431, 1253]",High
2764,User_40,"[1823, 1089, 1242, 1963, 1301]",Medium
2765,User_33,"[1561, 1814]",Low
2766,User_36,"[1824, 1685, 1062, 1594]",Medium
2767,User_49,"[1248, 1635, 1540, 1727, 1568]",Low
2768,User_20,[1276],High
2769,User_16,,High
2770,User_20,[1530],Medium
2771,User_14,"[1344, 1963, 1865]",High
2772,User_62,"[1762, 1868]",Medium
2773,User_97,[1328],Low
2774,User_84,"[1197, 1078]",High
2775,User_68,"[1272, 1285, 1693]",High
2776,User_98,"[1799, 1826]",Low
2777,User_88,"[1036, 1443, 1682]",Medium
2778,User_63,"[1417, 1322, 1096, 1867]",Low
2779,User_63,"[1239, 1180, 1198, 1031, 1173]",Medium
2780,User_36,"[1148, 1122, 1976, 1173, 1199]",Low
2781,User_52,"[1910, 1221, 1064, 1991]",Low
2782,User_54,"[1422, 1534]",High
2783,User_76,"[1289, 1838, 1558]",High
2784,User_55,"[1814, 1112, 1646]",Medium
2785,User_34,"[1534, 1034, 1833]",Medium
2786,User_5,"[1436, 1375, 1846, 1015]",Medium
2787,User_70,"[1823, 1189]",Medium
2788,User_72,,Low
2789,User_14,"[1666, 1248, 1832, 1116, 1166]",Medium
2790,User_37,"[1233, 1351]",Low
2791,User_52,[1119],Medium
2792,User_31,"[1840, 1734, 1836, 1336, 1986]",Medium
2793,User_26,"[1942, 1855, 1621]",High
2794,User_53,,Low
2795,User_14,"[1085, 1702, 1257, 1681]",Low
2796,User_85,"[1905, 1002, 1609, 1004, 1857]",Medium
2797,User_65,[1755],High
2798,User_71,"[1668, 1398, 1346]",High
2799,User_45,"[1793, 1060, 1478, 1547]",High
2800,User_84,"[1899, 1740]",Low
2801,User_52,[1135],Medium
2802,User_49,"[1199, 1902, 1698]",Medium
2803,User_2,"[1999, 1208, 1199]",Medium
2804,User_81,[1200],High
2805,User_36,,Medium
2806,User_16,,Medium
2807,User_28,"[1627, 1469, 1528]",Medium
2808,User_86,"[1715, 1906, 1320, 1266, 1900]",High
2809,User_24,[1854],Medium
2810,User_89,,High
2811,User_30,"[1344, 1484, 1266, 1355]",Low
2812,User_76,"[1930, 1939, 1391, 1965, 1932]",High
2813,User_97,"[1121, 1747, 1031, 1302]",High
2814,User_27,[1206],High
2815,User_100,"[1814, 1733, 1365]",Medium
2816,User_51,"[1918, 1132, 1577, 1023]",Low
2817,User_18,"[1760, 1013, 1315]",High
2818,User_21,[1884],Low
2819,User_16,"[1933, 1287]",Medium
2820,User_21,"[1338, 1713, 1344]",Medium
2821,User_87,"[1100, 1508, 1309]",Low
2822,User_82,,High
2823,User_18,[1401],Low
2824,User_15,"[1527, 1118, 1709]",Low
2825,User_56,,Low
2826,User_35,"[1318, 1015, 1202, 1636, 1266]",Medium
2827,User_86,,Low
2828,User_44,"[1711, 1434, 1632, 1366]",High
2829,User_39,[1159],Low
2830,User_25,"[1073, 1353, 1150]",Low
2831,User_72,"[1257, 1213, 1850]",High
2832,User_54,"[1475, 1171, 1185, 1047]",High
2833,User_57,"[1175, 1588]",Low
2834,User_59,"[1316, 1021, 1353]",High
2835,User_51,"[1066, 1620, 1077, 1706]",High
2836,User_76,"[1176, 1188, 1256]",Low
2837,User_43,[1152],Medium
2838,User_32,"[1206, 1798, 1091, 1187]",Medium
2839,User_18,"[1676, 1745]",Medium
2840,User_59,"[1914, 1745]",Medium
2841,User_15,"[1986, 1804, 1352, 1325, 1715]",High
2842,User_84,"[1595, 1159, 1568, 1352]",Medium
2843,User_51,[1425],High
2844,User_100,[1234],Low
2845,User_88,,Medium
2846,User_56,"[1963, 1180]",Medium
2847,User_34,"[1510, 1065]",High
2848,User_43,"[1574, 1126]",Medium
2849,User_52,"[1568, 1500, 1343]",High
2850,User_82,"[1640, 1953]",High
2851,User_39,"[1831, 1545, 1641]",Low
2852,User_22,,Medium
2853,User_25,"[1224, 1280, 1918, 1034]",Medium
2854,User_34,,Medium
2855,User_28,"[1106, 1204]",High
2856,User_61,"[1385, 1231]",Medium
2857,User_71,"[1110, 1468, 1195, 1783, 1825]",Medium
2858,User_67,"[1444, 1275, 1459]",Medium
2859,User_57,"[1573, 1096, 1937, 1264, 1342]",Low
2860,User_96,"[1718, 1564, 1607]",High
2861,User_35,[1965],Medium
2862,User_92,"[1908, 1245]",Medium
2863,User_86,[1354],Medium
2864,User_44,"[1986, 1663]",Medium
2865,User_52,"[1161, 1839]",High
2866,User_44,,Low
2867,User_18,[1059],Low
2868,User_85,"[1363, 1606, 1729, 1305, 1716]",Low
2869,User_13,"[1763, 1494]",Medium
2870,User_96,"[1910, 1266, 1246]",Medium
2871,User_3,"[1865, 1910, 1997, 1823, 1250]",High
2872,User_83,[1781],Medium
2873,User_77,"[1058, 1549, 1338, 1161, 1782]",Low
2874,User_25,"[1861, 1474, 1541, 1728, 1879]",Low
2875,User_53,"[1457, 1285]",Low
2876,User_58,"[1695, 1337, 1577, 1048, 1355]",High
2877,User_1,"[1439, 1768]",High
2878,User_90,[1810],Medium
2879,User_82,"[1018, 1247, 1435, 1836]",Medium
2880,User_98,"[1008, 1448, 1261, 1163]",Low
2881,User_88,"[1325, 1454, 1965, 1254]",Low
2882,User_19,"[1688, 1007, 1654]",High
2883,User_47,"[1075, 1537]",Medium
2884,User_99,,Low
2885,User_68,"[1974, 1975, 1415, 1874]",Low
2886,User_94,"[1804, 1280]",High
2887,User_56,,Medium
2888,User_11,[1529],Medium
2889,User_100,[1382],Medium
2890,User_18,"[1192, 1979, 1625, 1818, 1013]",Medium
2891,User_77,[1441],High
2892,User_26,"[1545, 1116]",High
2893,User_91,"[1220, 1537, 1932]",High
2894,User_2,"[1015, 1634, 1589, 1981, 1956]",Medium
2895,User_90,"[1588, 1260, 1420]",High
2896,User_95,,High
2897,User_92,"[1817, 1980]",Medium
2898,User_70,"[1584, 1604, 1737, 1619]",Medium
2899,User_38,[1626],Medium
2900,User_14,"[1009, 1037, 1206, 1532]",High
2901,User_53,[1654],Low
2902,User_52,"[1201, 1393, 1670, 1772, 1547]",Low
2903,User_24,"[1013, 1942]",Low
2904,User_81,"[1342, 1030, 1188]",Medium
2905,User_40,"[1766, 1053]",Medium
2906,User_96,[1717],High
2907,User_6,"[1096, 1340, 1562, 1226, 1659]",Medium
2908,User_80,"[1293, 1663, 1809]",High
2909,User_47,"[1464, 1250]",High
2910,User_81,"[1248, 1072]",Low
2911,User_52,"[1277, 1407, 1629, 1523, 1653]",Low
2912,User_76,,Low
2913,User_96,"[1851, 1403, 1181, 1356]",Low
2914,User_7,,High
2915,User_64,,High
2916,User_79,"[1425, 1462, 1124, 1845]",Low
2917,User_8,,Medium
2918,User_3,[1254],Medium
2919,User_26,"[1469, 1624, 1146]",High
2920,User_61,"[1739, 1473, 1593, 1258]",Low
2921,User_64,"[1235, 1946, 1053, 1037, 1637]",Low
2922,User_3,,Low
2923,User_28,"[1603, 1430]",Medium
2924,User_9,"[1478, 1395, 1016, 1786]",High
2925,User_58,"[1675, 1099, 1020, 1428]",High
2926,User_69,[1678],High
2927,User_69,"[1415, 1998, 1872, 1608]",High
2928,User_15,"[1527, 1434, 1377, 1463, 1651]",Low
2929,User_4,"[1994, 1895, 1369, 1173, 1762]",Medium
2930,User_45,"[1385, 1063, 1436]",Low
2931,User_85,,Medium
2932,User_92,"[1834, 1403, 1332]",Medium
2933,User_31,"[1496, 1647, 1224, 1276]",Low
2934,User_7,[1456],Medium
2935,User_87,"[1817, 1607]",Medium
2936,User_80,"[1916, 1121]",Low
2937,User_61,,Medium
2938,User_43,"[1306, 1623, 1745]",High
2939,User_52,,Low
2940,User_83,"[1309, 1732, 1301, 1538, 1838]",Medium
2941,User_56,[1720],Low
2942,User_40,"[1928, 1464, 1656, 1512]",High
2943,User_69,"[1626, 1431, 1144, 1880, 1108]",Low
2944,User_35,"[1377, 1554, 1398, 1418]",Low
2945,User_61,,Medium
2946,User_73,[1275],Low
2947,User_80,,Low
2948,User_50,"[1200, 1590, 1181]",Medium
2949,User_19,"[1363, 1613]",High
2950,User_85,[1650],Low
2951,User_52,"[1996, 1984]",High
2952,User_69,"[1564, 1472, 1358]",High
2953,User_76,,Medium
2954,User_72,"[1608, 1435]",Low
2955,User_75,"[1476, 1799]",High
2956,User_77,,Medium
2957,User_89,[1946],High
2958,User_16,"[1742, 1079, 1529, 1523]",Medium
2959,User_35,[1032],Low
2960,User_79,"[1222, 1798, 1957, 1442, 1914]",Low
2961,User_54,[1333],Medium
2962,User_34,"[1376, 1823, 1235, 1445]",High
2963,User_87,"[1944, 1043, 1968, 1010, 1640]",Low
2964,User_80,"[1703, 1625, 1041, 1996, 1508]",Medium
2965,User_63,"[1597, 1979, 1048, 1303]",Medium
2966,User_92,"[1083, 1987]",Medium
2967,User_32,"[1430, 1203, 1547, 1730, 1347]",High
2968,User_9,"[1152, 1219, 1170, 1441, 1882]",High
2969,User_5,"[1628, 1402]",Low
2970,User_4,"[1888, 1921, 1628, 1496]",Medium
